"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-13",,,"0.26",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-14",,,"0.14",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-15",,,"0.71",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-16",,,"1.43",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-17",,,"1.50",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-18",,,"0.14",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-19",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-20",,,"0.14",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-21",,,"0.19",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-22",,,"0.34",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-23",,,"0.12",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-24",,,"0.06",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-25",,,"0.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-26",,,"0.19",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-27",,,"0.20",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-28",,,"0.55",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-29",,,"0.25",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-30",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-10-31",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-01",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-02",,,"0.35",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-03",,,"0.65",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-04",,,"1.04",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-05",,,"0.10",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-06",,,"0.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-07",,,"0.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-08",,,"0.35",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-09",,,"0.50",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-10",,,"0.08",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-11",,,"0.07",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-12",,,"0.69",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-13",,,"0.08",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-14",,,"1.44",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-15",,,"3.18",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-16",,,"0.60",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-17",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-18",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-19",,,"0.29",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-20",,,"0.04",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-21",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-22",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-23",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-24",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-25",,,"0.30",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-26",,,"1.17",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-27",,,"0.17",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-28",,,"1.87",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-29",,,"0.41",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-11-30",,,"0.27",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-01",,,"1.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-02",,,"0.07",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-03",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-04",,,"0.10","0.0","0.0"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-05",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-06",,,"0.21","1.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-07",,,"0.11","0.0","0.0"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-08",,,"0.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-09",,,"0.04",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-10",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-11",,,"0.79",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-12",,,"0.08",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-13",,,"0.34",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-14",,,"0.18",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-15",,,"0.08","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-16",,,"0.03",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-17",,,"0.03","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-18",,,"0.75","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-19",,,"0.55",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-20",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-21",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-22",,,"0.44",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-23",,,"0.28",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-24",,,"0.20","0.5",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-25",,,"0.26","3.5",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-26",,,"0.10","2.0","5.0"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-27",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-28",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-29",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-30",,,"0.34","8.3",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2021-12-31",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-01",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-02",,,"0.26","1.5",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-03",,,"0.30",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-04",,,"0.31","0.5",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-05",,,"0.52","2.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-06",,,"0.45","4.2",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-07",,,"0.89",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-08",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-09",,,"0.33","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-10",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-11",,,"0.49",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-12",,,"1.10",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-13",,,"1.15",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-14",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-15",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-16",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-17",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-18",,,"0.12",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-19",,,"0.12",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-20",,,"0.89",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-21",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-22",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-23",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-24",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-25",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-26",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-27",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-28",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-29",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-30",,,"0.40",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-01-31",,,"0.57",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-01",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-02",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-03",,,"0.32","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-04",,,"0.43",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-05",,,"0.03",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-06",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-07",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-08",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-09",,,"0.23",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-10",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-11",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-12",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-13",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-14",,,"0.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-15",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-16",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-17",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-18",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-19",,,"0.03",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-21","    2","0.15",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-22",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-23",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-24",,,"0.03","0.5",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-25",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-26",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-27",,,"0.72",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-02-28",,,"0.77",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-01",,,"0.21",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-02",,,"0.22",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-03",,,"0.06",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-04",,,"0.03","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-05",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-06",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-07",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-08",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-09",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-10",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-11",,,"0.06","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-12",,,"0.68","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-13",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-14",,,"0.76",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-15",,,"1.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-16",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-17",,,"0.20",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-18",,,"0.77",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-19",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-20",,,"0.16",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-21",,,"0.88",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-22",,,"0.47",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-23",,,"0.10",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-24",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-25",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-26",,,"0.26",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-28","    2","0.23",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-29",,,"0.12",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-30",,,"0.10",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-03-31",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-01",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-02",,,"0.14",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-03",,,"0.15",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-04",,,"1.06",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-05",,,"0.09",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-06",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-07",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-08",,,"0.19",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-09",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-10",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-11",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-12",,,"0.11",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-13",,,"0.40",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-14",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-15",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-16",,,"0.11",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-17",,,"0.06",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-18",,,"0.17",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-19",,,"0.74",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-20",,,"0.05",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-21",,,"0.25",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-22",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-23",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-24",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-25",,,"0.20",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-26",,,"0.25",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-27",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-28",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-29",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-04-30",,,"0.26",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-01",,,"0.11",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-02",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-03",,,"0.06",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-04",,,"0.24",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-05",,,"0.04",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-06",,,"0.53",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-07",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-08",,,"0.08",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-09",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-10",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-13","    3","0.68",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-14",,,"0.10",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-16","    2","0.91",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-17",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-18",,,"0.25",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-19",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-20",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-21",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-22",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-23",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-24",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-25",,,"0.09",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-26",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-27",,,"0.66",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-28",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-29",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-30",,,"0.37",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-05-31",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-08-21",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-08-22",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-08-23",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-08-24",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-08-25",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-08-26",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-08-27",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-08-28",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-08-29",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-08-30",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-08-31",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-01",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-02",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-03",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-04",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-05",,,"0.25",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-06",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-07",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-08",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-09",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-10",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-11",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-12",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-13",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-14",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-15",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-16",,,"0.01",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-17",,,"0.04",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-18",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-19",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-20",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-21",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-22",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-23",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-24",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-25",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-26",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-27",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-28",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-29",,,"0.03",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-09-30",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-01",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-02",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-03",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-04",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-05",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-06",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-07",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-08",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-09",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-10",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-11",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-12",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-13",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-14",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-15",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-16",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-17",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-18",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-19",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-20",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-21",,,"0.04",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-22",,,"0.07",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-23",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-24",,,"0.87",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-26","    2","0.73",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-27",,,"0.28",,
